RunType,Distractor,Target,corrAns,CurrTrialType,PrevTrialType,Prime_Congruent_Key_Analog_Column,Prime_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Analog_Column,Probe_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Digital_Column,Pract1.thisRepN,Pract1.thisTrialN,Pract1.thisN,Pract1.thisIndex,Pract2.thisRepN,Pract2.thisTrialN,Pract2.thisN,Pract2.thisIndex,Trials_1.thisRepN,Trials_1.thisTrialN,Trials_1.thisN,Trials_1.thisIndex,Trials_2.thisRepN,Trials_2.thisTrialN,Trials_2.thisN,Trials_2.thisIndex,Trials_3.thisRepN,Trials_3.thisTrialN,Trials_3.thisN,Trials_3.thisIndex,Trials_4.thisRepN,Trials_4.thisTrialN,Trials_4.thisN,Trials_4.thisIndex,Trials_5.thisRepN,Trials_5.thisTrialN,Trials_5.thisN,Trials_5.thisIndex,Trials_6.thisRepN,Trials_6.thisTrialN,Trials_6.thisN,Trials_6.thisIndex,Trials_7.thisRepN,Trials_7.thisTrialN,Trials_7.thisN,Trials_7.thisIndex,Trials_8.thisRepN,Trials_8.thisTrialN,Trials_8.thisN,Trials_8.thisIndex,Trials_9.thisRepN,Trials_9.thisTrialN,Trials_9.thisN,Trials_9.thisIndex,Computer_Name,Consent1_Image.started,Consent2_Image.started,Consent3_Image.started,Placement_Image.started,Instructions1_image.started,Instructions2_Image.started,Reminder1_Image.started,Instructions4_Txt.started,Interval_Text.started,Interval_Text.stopped,Interval_Blank.started,Interval_Blank.stopped,ISI_2.started,Distract.started,key_resp.started,Distract.stopped,Targ.started,Targ.stopped,key_resp.stopped,Response Key,Key Correct,PsychoPy Response Time (ms),Distractor_Onset_PsychoPy,Target_Onset_PsychoPy,Arduino Response Time (ms),Distractor_Onset_Arduino (ms),Target_Onset_Arduino (ms),Arduino Key Press Time (ms),key_resp.keys,key_resp.corr,Feedback,Message.started,Message.stopped,SecondPractice_Txt.started,SecondPractice_resp.started,SecondPractice_resp.keys,Reminder2_Image.started,Reminder2_resp.started,Reminder2_resp.keys,GoodJob_1.started,Ready_1.started,Eight_More.started,Ready_2.started,Seven_More.started,Ready_3.started,Six_More.started,Ready_4.started,Five_More.started,Ready_5.started,Four_More.started,Ready_6.started,Three_More.started,Ready_7.started,Two_More.started,Ready_8.started,One_More.started,Ready_9.started,Completion_Txt.started,Completion_resp.started,Completion_resp.keys,End_Response.started,Debrief1_Txt.started,End_Response.keys,Debrief2_Txt.started,Debrief2_resp.started,Debrief2_resp.keys,Debrief3_Txt.started,Debrief3_resp.started,Debrief3_resp.keys,participant,How old are you (in years)?,Are you male or female (M or F)?,Do you have normal vision and hearing (Y or N)?,date,expName,psychopyVersion,frameRate,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001053400006640004,1455.3573930999999,1455.390882,1455.4904447000001,1455.9908032,1456.1238144000001,1457.3902743,F,True,349.70789999988483,0.5016433000064353,1.1345009000065147,322,1113115,1113749,1114071,None,0,Correct,1457.3902743,1457.5901076000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006187000067257031,1458.0573855,1458.0904982,1458.1901850000002,1458.6905153999999,1458.8233164,1460.0899665,J,True,333.31829999997353,0.5013547000066865,1.134183300006498,301,1115814,1116447,1116748,None,0,Correct,1460.0899665,1460.2899276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Congruent,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043760000698966905,1460.7570271000002,1460.7902811000001,1460.8899371,1461.3901475,1461.5229864,1462.7896053000002,G,True,383.01940000019385,0.5011475000069368,1.1337896000068213,362,1118512,1119146,1119508,None,0,Correct,1462.7896053000002,1462.9895496000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.010000692593167e-05,1463.4570628,1463.4897161000001,1463.5894876,1464.0899534000002,1464.2227331000001,1465.4892738,N,True,399.8157999999421,0.5006109000069046,1.1334083000069768,364,1121212,1121846,1122210,None,0,Correct,1465.4892738,1465.6892437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00025029999278558535,1466.1560439000002,1466.1893523,1466.2892137000001,1466.7894454,1466.9225153999998,1468.1890211000002,F,True,382.7496999997493,0.5002256000070702,1.1334802000073978,348,1123913,1124547,1124895,None,0,Correct,1468.1890211000002,1468.3890809000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004127999927732162,1468.8559874999999,1468.8891947,1468.9888687,1469.4898962999998,1469.6221133000001,1470.888963,J,True,366.2674000001971,0.5000161000075423,1.149605000007341,343,1126611,1127262,1127605,None,0,Correct,1470.888963,1471.0888554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006333999922389921,1471.5557003000001,1471.5893051,1471.6885272000002,1472.1889767999999,1472.3219225,1473.5885930000002,G,True,349.87520000004224,0.5001472000076319,1.1492286000075183,312,1129311,1129963,1130275,None,0,Correct,1473.6051623,1473.8050907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,,,,,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.799992428976111e-06,1474.2718788999998,1474.2884990999999,1474.4048845,1474.9053049000001,1475.0382653,1476.2880189,J,True,416.2911000003078,0.5159233000076711,1.1490907000074913,379,1132028,1132661,1133040,None,0,Correct,1476.304945,1476.5046621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006969999922148418,1476.9716855,1477.0049291000003,1477.1048802000003,1477.6049541,1477.73793,1479.0043474000001,F,True,366.49450000004435,0.5157601000078103,1.1487674000077277,333,1134726,1135360,1135693,None,0,Correct,1479.0043474000001,1479.2043891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006609999918509857,1479.6712754000002,1479.7046351000001,1479.8043565,1480.3045874000002,1480.4377134,1481.7040055999998,J,True,332.8924999996161,0.5155380000082914,1.1485566000083054,299,1137428,1138060,1138359,None,0,Correct,1481.7040055999998,1481.9041328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008518999916304892,1482.3712253,1482.4041144,1482.504126,1483.0043294,1483.1376444999999,1484.4037489999998,F,True,382.90230000029624,0.5150001000083648,1.148231700008182,348,1140127,1140761,1141109,None,0,Correct,1484.4037489999998,1484.6038138000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014355000008436036,1485.0708518,1485.1040636,1485.2036372999999,1485.7039465,1485.8369321000002,1487.1033946999999,N,True,383.05450000007113,0.5149384000083046,1.147694900008446,351,1142825,1143459,1143810,None,0,Correct,1487.1033946999999,1487.3034384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013956800008600112,1487.7703967,1487.8035848000002,1487.9034103000001,1488.4036396,1488.5366632000002,1489.8031665,G,True,332.7641999999287,0.514442700008658,1.1476323000088087,310,1145525,1146158,1146468,None,0,Correct,1489.8031665,1490.0030465000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013560400008827855,1490.4703723,1490.5033376,1490.6034717,1491.1033162,1491.2364882,1492.5028156,J,True,400.0655999998344,0.5141584000089097,1.1470329000089805,370,1148226,1148858,1149228,None,0,Correct,1492.5028156,1492.7028088999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013334900008885597,1493.1701342,1493.2029983,1493.302613,1493.8029671000002,1493.9360457,1495.2031138999998,G,True,366.3976999996521,0.5138661000091815,1.146730800009209,330,1150925,1151558,1151888,None,0,Correct,1495.2031138999998,1495.4024971000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013004200009163469,1495.8695074,1495.9026990999998,1496.0023876000002,1496.5026602,1496.6361801,1497.9023042000001,J,True,349.7317000001203,0.513493600009042,1.146527900009005,323,1153623,1154257,1154580,None,0,Correct,1497.9023042000001,1498.1021681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012676600009399408,1498.5692026,1498.6024817,1498.7020785000002,1499.2023615,1499.3354468,1500.6019878,F,True,383.2931000001736,0.5132974000093782,1.1460268000091673,352,1156325,1156956,1157308,None,0,Correct,1500.6019878,1500.8018814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012391400009619247,1501.2689217999998,1501.3020961,1501.4018171,1501.9021477,1502.0350070000002,1503.3016020000002,N,True,315.6933000000208,0.5128292000094916,1.1465462000096522,290,1159024,1159658,1159948,None,0,Correct,1503.3016020000002,1503.5016429999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012163000009877578,1503.9685873,1504.0016635,1504.1014632,1504.6016905,1504.7348485,1506.0012564,G,True,399.7644000000946,0.5124480000094991,1.14548220000961,377,1161723,1162356,1162733,None,0,Correct,1506.0012564,1506.2013973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011922000009690237,1506.6683024000001,1506.7014308999999,1506.8011741000003,1507.3014043,1507.4343735,1508.7010422,J,True,333.0702999996902,0.5123008000100526,1.1452543000100377,307,1164421,1165055,1165362,None,0,Correct,1508.7010422,1508.9010011000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011572200010050437,1509.367845,1509.4014156,1509.5008884000001,1510.0012576000001,1510.1342124999999,1511.4009862999999,F,True,366.3578000000598,0.5123388000101841,1.14499860001024,334,1167123,1167755,1168089,None,0,Correct,1511.4009862999999,1511.6007479000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011271900010342506,1512.0676523999998,1512.1008977,1512.2007194,1512.7009571,1512.8338257000003,1514.1002689,J,True,299.56680000032065,0.5117634000102953,1.1447232000100485,265,1169822,1170455,1170720,None,0,Correct,1514.1002689,1514.3004325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010992200010605302,1514.7673667000001,1514.8006051,1514.900285,1515.4006083000002,1515.5335154000002,1516.8000466,G,True,416.28050000008443,0.5114888000102837,1.1443378000103621,387,1172520,1173154,1173541,None,0,Correct,1516.8000466,1517.0006818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01124290001052941,1517.4671222,1517.5001499000002,1517.5999573000001,1518.1002264,1518.2333448000002,1519.4997194999999,J,True,283.10389999978725,0.5109532000105901,1.1439456000107384,253,1175222,1175853,1176106,None,0,Correct,1519.4997194999999,1519.6996889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010248000010960823,1520.1665646,1520.2000694,1520.2996307,1520.7998757000003,1520.9328927,1522.1997202,G,True,266.51640000000043,0.5109370000109266,1.1436078000106136,243,1177921,1178555,1178798,None,0,Correct,1522.1997202,1522.3995158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Congruent,4,2,4,2,10,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010077800011004001,1522.8663961999998,1522.8997683999999,1522.999408,1523.4995876,1523.6325509,1524.8991435,N,True,416.15860000001703,0.510662300011063,1.1435338000110278,389,1180620,1181253,1181642,None,0,Correct,1524.8991435,1525.0991084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00966750001134642,1525.5659985,1525.5994146,1525.6990831,1526.1992885000002,1526.3323142000002,1527.5988109000002,F,True,299.686599999859,0.5102226000112751,1.143003800011229,271,1183320,1183952,1184223,None,0,Correct,1527.5988109000002,1527.7988493999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009359200011203939,1528.2659221000001,1528.2994357,1528.3987178999998,1528.8989313999998,1529.0319676000001,1530.2989415,N,True,399.67810000007375,0.510271900011503,1.1427252000112276,368,1186020,1186654,1187022,None,0,Correct,1530.2989415,1530.4984287999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008939500011365453,1530.9654011,1530.9987816999999,1531.0984896000002,1531.5988377,1531.7318406000002,1532.9988679,G,True,333.1990000001497,0.5096368000113216,1.1424507000115227,307,1188719,1189352,1189659,None,0,Correct,1532.9988679,1533.1983854000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008909700011827226,1533.6653186,1533.6984289,1533.7983038999998,1534.2992044,1534.4313448999999,1535.6978573,N,True,416.63310000012643,0.5093694000115647,1.1420428000114953,387,1191419,1192051,1192438,None,0,Correct,1535.6978573,1535.8983064000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008877800011759973,1536.3647656,1536.3984027,1536.497986,1536.9982198999999,1537.1309933,1538.3977080000002,F,True,332.9862000000503,0.5092811000117763,1.141821000011987,304,1194118,1194750,1195054,None,0,Correct,1538.3977080000002,1538.5975483999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008111800012102321,1539.0645637,1539.0981853,1539.1974974000002,1539.6980007999998,1539.8308294,1541.0972706,J,True,282.8935000002275,0.5090222000121685,1.1416527000119459,254,1196818,1197452,1197706,None,0,Correct,1541.0972706,1541.2972155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,Incongruent,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00775900001235641,1541.7641047999998,1541.7973801,1541.8971614999998,1542.3978361000002,1542.5303810000003,1543.7971446,G,True,383.1841000001077,0.5082164000123157,1.1412514000121519,353,1199517,1200150,1200503,None,0,Correct,1543.7971446,1543.9969813999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Congruent,2,4,2,4,8,,,,,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00749160001259952,1544.4638133,1544.4972491,1544.5970347,1545.0972005,1545.2301229000002,1546.4968769,J,True,332.5612999997247,0.5080567000122755,1.1413460000126179,301,1202215,1202849,1203150,None,0,Correct,1546.4968769,1546.6967181000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007272600012584007,1547.1636019999999,1547.1968545000002,1547.2967340000002,1547.7969559,1547.9297778000002,1549.1964719,G,True,283.17839999999705,0.5077040000128363,1.1406245000125637,254,1204917,1205550,1205804,None,0,Correct,1549.1964719,1549.3964005999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00690720001284717,1549.8631510000002,1549.89666,1549.9963679,1550.4965633,1550.6294388,1551.8959145000001,N,True,366.5124000003743,0.5075546000130089,1.1402961000126197,337,1207616,1208249,1208586,None,0,Correct,1551.8959145000001,1552.5940039999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.3377668,1686.3377668,None,,,,,,,,,1552.5940039999998,1552.5940039999998,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Right.png,g,Congruent,None,1,0,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1687.6638340000002,1689.4634686000002,1689.4634686000002,1689.6635185000002,0.006847900000138907,1690.1303995,1690.1636099,1690.2633868,1690.7637547000002,1690.89663,1692.163236,G,True,349.61380000004283,0.513017199999922,1.146098400000028,323,1347876,1348510,1348833,None,0,Correct,1692.163236,1692.3632003999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
